09:21:53.340 [restartedMain] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@7071de06: startup date [Wed Dec 16 09:21:53 CST 2020]; root of context hierarchy
09:22:05.275 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
09:22:05.277 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.23
09:22:05.857 [localhost-startStop-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
09:22:05.858 [localhost-startStop-1] INFO  o.s.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 9963 ms
09:22:06.490 [localhost-startStop-1] INFO  o.s.b.w.s.ServletRegistrationBean - Mapping servlet: 'dispatcherServlet' to [/]
09:22:06.505 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'metricsFilter' to: [/*]
09:22:06.506 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*]
09:22:06.506 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
09:22:06.507 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'httpPutFormContentFilter' to: [/*]
09:22:06.507 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'requestContextFilter' to: [/*]
09:22:06.507 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'webRequestLoggingFilter' to: [/*]
09:22:06.507 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'applicationContextIdFilter' to: [/*]
09:22:10.385 [restartedMain] INFO  c.n.c.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
09:22:10.433 [restartedMain] INFO  c.n.c.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
09:22:11.281 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@415334bc: startup date [Wed Dec 16 09:21:55 CST 2020]; parent: org.springframework.context.annotation.AnnotationConfigApplicationContext@7071de06
09:22:11.617 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gaoxin_app/api/v1/malfunction/detail],methods=[POST]}" onto public com.sl.ylyy.common.utils.Result1 com.sl.ylyy.app_1.controller.MalfunctionController_app1.getMalfunctionById(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.625 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gaoxin_app/api/v1/malfunction/get_list],methods=[POST]}" onto public com.sl.ylyy.common.utils.Result1 com.sl.ylyy.app_1.controller.MalfunctionController_app1.getMalfunctionList(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.626 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gaoxin_app/api/v1/malfunction/get_type],methods=[POST]}" onto public com.sl.ylyy.common.utils.Result1 com.sl.ylyy.app_1.controller.MalfunctionController_app1.getMalfunctionType(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.626 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gaoxin_app/api/v1/malfunction/log],methods=[POST]}" onto public com.sl.ylyy.common.utils.Result1 com.sl.ylyy.app_1.controller.MalfunctionController_app1.getMalfunctionLog(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.627 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gaoxin_app/api/v1/malfunction/add_to],methods=[POST]}" onto public com.sl.ylyy.common.utils.Result1 com.sl.ylyy.app_1.controller.MalfunctionController_app1.addToMalfunction(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.627 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gaoxin_app/api/v1/malfunction/add_two],methods=[POST]}" onto public com.sl.ylyy.common.utils.Result1 com.sl.ylyy.app_1.controller.MalfunctionController_app1.addMalfunction2(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.627 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gaoxin_app/api/v1/malfunction/material],methods=[POST]}" onto public com.sl.ylyy.common.utils.Result1 com.sl.ylyy.app_1.controller.MalfunctionController_app1.addMaterial(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.628 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gaoxin_app/api/v1/malfunction/hangup],methods=[POST]}" onto public com.sl.ylyy.common.utils.Result1 com.sl.ylyy.app_1.controller.MalfunctionController_app1.addHangup(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.628 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gaoxin_app/api/v1/malfunction/accept],methods=[POST]}" onto public com.sl.ylyy.common.utils.Result1 com.sl.ylyy.app_1.controller.MalfunctionController_app1.updateAccept(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.629 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gaoxin_app/api/v1/malfunction/finish],methods=[POST]}" onto public com.sl.ylyy.common.utils.Result1 com.sl.ylyy.app_1.controller.MalfunctionController_app1.addFinish(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.630 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gaoxin_app/api/v1/malfunction/add],methods=[POST]}" onto public com.sl.ylyy.common.utils.Result1 com.sl.ylyy.app_1.controller.MalfunctionController_app1.addMalfunction(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.630 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gaoxin_app/api/v1/malfunction/appoint],methods=[POST]}" onto public com.sl.ylyy.common.utils.Result1 com.sl.ylyy.app_1.controller.MalfunctionController_app1.updateAppoint(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.630 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gaoxin_app/api/v1/malfunction/check],methods=[POST]}" onto public com.sl.ylyy.common.utils.Result1 com.sl.ylyy.app_1.controller.MalfunctionController_app1.updateCheck(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.636 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gaoxin_app/api/v1/patrol/patrol_time_1.1],methods=[POST]}" onto public com.sl.ylyy.common.utils.Result1 com.sl.ylyy.app_1.controller.PatrolController_app1.getPatrolTimes1_1(java.lang.String)
09:22:11.637 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gaoxin_app/api/v1/patrol/patrolTimeInterval],methods=[POST]}" onto public com.sl.ylyy.common.utils.Result1 com.sl.ylyy.app_1.controller.PatrolController_app1.patrolTimeInterval(java.lang.String)
09:22:11.637 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gaoxin_app/api/v1/patrol/get_type],methods=[POST]}" onto public com.sl.ylyy.common.utils.Result1 com.sl.ylyy.app_1.controller.PatrolController_app1.getAllPatrolTypes(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.637 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gaoxin_app/api/v1/patrol/point_list],methods=[POST]}" onto public com.sl.ylyy.common.utils.Result1 com.sl.ylyy.app_1.controller.PatrolController_app1.getAllPatrolPoints(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.638 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gaoxin_app/api/v1/patrol/add],methods=[POST]}" onto public com.sl.ylyy.common.utils.Result1 com.sl.ylyy.app_1.controller.PatrolController_app1.addPatrol(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.638 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gaoxin_app/api/v1/patrol/log],methods=[POST]}" onto public com.sl.ylyy.common.utils.Result1 com.sl.ylyy.app_1.controller.PatrolController_app1.getPatrolLogs(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.638 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gaoxin_app/api/v1/patrol/filtrate],methods=[POST]}" onto public com.sl.ylyy.common.utils.Result1 com.sl.ylyy.app_1.controller.PatrolController_app1.getPatrolReport(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.644 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gaoxin_app/api/v1/patrol/clock],methods=[POST]}" onto public com.sl.ylyy.common.utils.Result1 com.sl.ylyy.app_1.controller.PatrolController_app1.setClock(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.644 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gaoxin_app/api/v1/patrol/get_list],methods=[POST]}" onto public com.sl.ylyy.common.utils.Result1 com.sl.ylyy.app_1.controller.PatrolController_app1.getPatrols(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.646 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gaoxin_app/api/v1/patrol/quick_clock],methods=[POST]}" onto public com.sl.ylyy.common.utils.Result1 com.sl.ylyy.app_1.controller.PatrolController_app1.setQuickClock(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.646 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gaoxin_app/api/v1/patrol/lot_clock],methods=[POST]}" onto public com.sl.ylyy.common.utils.Result1 com.sl.ylyy.app_1.controller.PatrolController_app1.setLotClock(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.648 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gaoxin_app/api/v1/support/status],methods=[POST]}" onto public com.sl.ylyy.common.utils.Result1 com.sl.ylyy.app_1.controller.SupportController_app1.supportStatus(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.648 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gaoxin_app/api/v1/support/respond],methods=[POST]}" onto public com.sl.ylyy.common.utils.Result1 com.sl.ylyy.app_1.controller.SupportController_app1.supportRespond(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.655 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gaoxin_app/api/v1/support/get_list],methods=[POST]}" onto public com.sl.ylyy.common.utils.Result1 com.sl.ylyy.app_1.controller.SupportController_app1.getSupportList(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.656 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gaoxin_app/api/v1/support/detail],methods=[POST]}" onto public com.sl.ylyy.common.utils.Result1 com.sl.ylyy.app_1.controller.SupportController_app1.supportDetail(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.656 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gaoxin_app/api/v1/support/add_two],methods=[POST]}" onto public com.sl.ylyy.common.utils.Result1 com.sl.ylyy.app_1.controller.SupportController_app1.addSupport2(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.656 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gaoxin_app/api/v1/support/terminate],methods=[POST]}" onto public com.sl.ylyy.common.utils.Result1 com.sl.ylyy.app_1.controller.SupportController_app1.supportTerminate(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.657 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gaoxin_app/api/v1/support/add],methods=[POST]}" onto public com.sl.ylyy.common.utils.Result1 com.sl.ylyy.app_1.controller.SupportController_app1.addSupport(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.657 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gaoxin_app/api/v1/upload/index],methods=[POST]}" onto public com.sl.ylyy.common.utils.Result1 com.sl.ylyy.app_1.controller.UploadController_app1.uploadImageAndAudio(java.util.Map<java.lang.String, java.lang.Object>,org.springframework.web.multipart.MultipartFile)
09:22:11.659 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gaoxin_app/api/v1/user/elcmUserIdsv2],methods=[POST]}" onto public com.sl.ylyy.common.utils.Result1 com.sl.ylyy.app_1.controller.UserController_app1.getUsersByIdsElcm(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.660 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gaoxin_app/api/v1/user/detail],methods=[POST]}" onto public com.sl.ylyy.common.utils.Result1 com.sl.ylyy.app_1.controller.UserController_app1.getUserDetilByLogin(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.660 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gaoxin_app/api/v1/user/userIdsv2],methods=[POST]}" onto public com.sl.ylyy.common.utils.Result1 com.sl.ylyy.app_1.controller.UserController_app1.getUserIdsByIds(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.661 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gaoxin_app/api/v1/user/signin],methods=[POST]}" onto public com.sl.ylyy.common.utils.Result1 com.sl.ylyy.app_1.controller.UserController_app1.login(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.662 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gaoxin_app/api/v1/user/tip],methods=[POST]}" onto public com.sl.ylyy.common.utils.Result1 com.sl.ylyy.app_1.controller.UserController_app1.getTip(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.663 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gaoxin_app/api/v1/user/storekeeper_list],methods=[POST]}" onto public com.sl.ylyy.common.utils.Result1 com.sl.ylyy.app_1.controller.UserController_app1.getStoreKeepers(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.663 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gaoxin_app/api/v1/app/update],methods=[POST]}" onto public com.sl.ylyy.common.utils.Result1 com.sl.ylyy.app_1.controller.VersionController_app1.getVersionUpdate(java.lang.String)
09:22:11.664 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error]}" onto public java.lang.String com.sl.ylyy.common.Interceptor.ErrorPageController.error()
09:22:11.669 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/app/manage/project_early_data]}" onto public java.lang.Object com.sl.ylyy.manager.controller.AppManageController.project_early_data(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.675 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/app/manage/project_before_check_data]}" onto public java.lang.Object com.sl.ylyy.manager.controller.AppManageController.project_before_check_data(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.676 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/app/manage/add_project_before_check],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public com.sl.ylyy.common.utils.CodeMsg com.sl.ylyy.manager.controller.AppManageController.add_project_before_check(java.lang.String)
09:22:11.676 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/app/manage/project_settlement_type_list]}" onto public java.lang.Object com.sl.ylyy.manager.controller.AppManageController.project_settlement_type_list(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.676 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/app/manage/add_project_settlement],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public com.sl.ylyy.common.utils.CodeMsg com.sl.ylyy.manager.controller.AppManageController.add_project_settlement(java.lang.String)
09:22:11.677 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/app/manage/project_check_data]}" onto public java.lang.Object com.sl.ylyy.manager.controller.AppManageController.project_check_data(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.677 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/app/manage/project_contract_amount]}" onto public java.lang.Object com.sl.ylyy.manager.controller.AppManageController.project_contract_amount(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.678 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/app/manage/loadmore_project_settlement]}" onto public java.lang.Object com.sl.ylyy.manager.controller.AppManageController.loadmore_project_settlement(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.679 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/app/manage/start_before_check]}" onto public com.sl.ylyy.common.utils.CodeMsg com.sl.ylyy.manager.controller.AppManageController.start_before_check(int)
09:22:11.679 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/app/manage/add_project_check],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public com.sl.ylyy.common.utils.CodeMsg com.sl.ylyy.manager.controller.AppManageController.add_project_check(java.lang.String)
09:22:11.679 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/app/manage/construction_data]}" onto public java.lang.Object com.sl.ylyy.manager.controller.AppManageController.construction_data(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.679 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/app/manage/add_project_early],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public com.sl.ylyy.common.utils.CodeMsg com.sl.ylyy.manager.controller.AppManageController.add_project_early(java.lang.String)
09:22:11.679 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/app/manage/add_project_start],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public com.sl.ylyy.common.utils.CodeMsg com.sl.ylyy.manager.controller.AppManageController.add_project_start(java.lang.String)
09:22:11.687 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/app/manage/project_start_data]}" onto public java.lang.Object com.sl.ylyy.manager.controller.AppManageController.project_start_data(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.688 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/app/manage/start_supervision]}" onto public com.sl.ylyy.common.utils.CodeMsg com.sl.ylyy.manager.controller.AppManageController.start_supervision(int)
09:22:11.688 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/app/manage/project_settlement_detail]}" onto public java.lang.Object com.sl.ylyy.manager.controller.AppManageController.project_settlement_detail(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.688 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/app/manage/project_type_list]}" onto public java.lang.Object com.sl.ylyy.manager.controller.AppManageController.project_type_list(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.689 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/app/manage/deleteFileById]}" onto public java.lang.Object com.sl.ylyy.manager.controller.AppManageController.deleteFileById(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.689 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/app/manage/project_detail]}" onto public java.lang.Object com.sl.ylyy.manager.controller.AppManageController.project_detail(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.689 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/app/manage/project_list]}" onto public java.lang.Object com.sl.ylyy.manager.controller.AppManageController.project_list(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.689 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/app/manage/add_project],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.Object com.sl.ylyy.manager.controller.AppManageController.add_project(java.lang.String)
09:22:11.695 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/app/rongCloud/group_notice_insert]}" onto public java.lang.Object com.sl.ylyy.manager.controller.AppRongCloudController.group_notice_insert(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.695 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/app/rongCloud/group_notice_update]}" onto public java.lang.Object com.sl.ylyy.manager.controller.AppRongCloudController.group_notice_update(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.704 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/app/rongCloud/group_notice_list]}" onto public java.lang.Object com.sl.ylyy.manager.controller.AppRongCloudController.group_notice_list(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.704 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/app/rongCloud/group_list_ByUser]}" onto public java.lang.Object com.sl.ylyy.manager.controller.AppRongCloudController.group_list_ByUser(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.705 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/app/rongCloud/structure_list]}" onto public java.lang.Object com.sl.ylyy.manager.controller.AppRongCloudController.group_structure_list(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.705 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/app/rongCloud/user_list_ByGroup]}" onto public java.lang.Object com.sl.ylyy.manager.controller.AppRongCloudController.group_detail_ByGroup(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.705 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/app/rongCloud/group_active_notice]}" onto public java.lang.Object com.sl.ylyy.manager.controller.AppRongCloudController.group_active_notice(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.705 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/app/rongCloud/work_list_ByUser]}" onto public com.sl.ylyy.common.utils.Result com.sl.ylyy.manager.controller.AppRongCloudController.work_list_ByUser(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.706 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/app/rongCloud/chat_list]}" onto public java.lang.Object com.sl.ylyy.manager.controller.AppRongCloudController.chat_list(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.707 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/app/rongCloud/user_detail]}" onto public java.lang.Object com.sl.ylyy.manager.controller.AppRongCloudController.user_detail(java.util.Map<java.lang.String, java.lang.Object>)
09:22:11.707 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/app/rongCloud/chat_delete]}" onto public java.lang.Object com.sl.ylyy.manager.controller.AppRongCloudController.chat_delete(java.util.Map<java.lang.String, java.lang.Object>)
